Outcome,GEOID,State,Name,ProjectType,ProjectDescription,ProjectAmount,PDMProgramFY,DisasterCount,POVERTY_RATE,PCT_WHITE,PCT_BLACK,PCT_NATIVE,PCT_ASIAN,PCT_TWO_OR_MORE,PCT_HISPANIC
No_Grant,48193,TX,"Hamilton County, Texas",NA,NA,NA,NA,3,12.6,95.7,0.7,0.7,0.2,1.8,12
No_Grant,48195,TX,"Hansford County, Texas",NA,NA,NA,NA,3,15.5,92.2,0.3,0.1,0,1,46.4
No_Grant,48197,TX,"Hardeman County, Texas",NA,NA,NA,NA,4,9.9,86.6,7.1,0.4,0.5,2.3,21.3
No_Grant,48199,TX,"Hardin County, Texas",NA,NA,NA,NA,11,9.9,91.9,5.7,0.2,0.5,1.4,5.4
No_Grant,48205,TX,"Hartley County, Texas",NA,NA,NA,NA,4,6.5,82.4,8.5,0,1.4,4.6,26.2
No_Grant,48207,TX,"Haskell County, Texas",NA,NA,NA,NA,6,15,89.8,3.2,0.6,0.7,2,27.6
No_Grant,48209,TX,"Hays County, Texas",NA,NA,NA,NA,6,8.7,87.5,3.8,0.3,1.4,2.9,37.8
No_Grant,48211,TX,"Hemphill County, Texas",NA,NA,NA,NA,4,6.1,92.5,0.8,0.4,0.3,3,35.2
No_Grant,48213,TX,"Henderson County, Texas",NA,NA,NA,NA,7,13.2,89.2,6.9,1,0.7,1,12.1
No_Grant,48215,TX,"Hidalgo County, Texas",NA,NA,NA,NA,10,27.8,88.9,0.6,0.2,1,1.2,91.8
No_Grant,48219,TX,"Hockley County, Texas",NA,NA,NA,NA,4,10.8,89.5,3.8,1.1,0.2,2.1,46.9
No_Grant,48221,TX,"Hood County, Texas",NA,NA,NA,NA,6,8.8,95.4,0.7,0.9,0.8,1.2,12
No_Grant,48227,TX,"Howard County, Texas",NA,NA,NA,NA,4,11.6,83.5,5.9,1,0.8,3.3,41.2
No_Grant,48229,TX,"Hudspeth County, Texas",NA,NA,NA,NA,3,33.6,74.4,1.8,0,1.2,2.7,78.4
No_Grant,48233,TX,"Hutchinson County, Texas",NA,NA,NA,NA,3,12.5,88.1,2.2,1.6,0.6,3.7,22.5
No_Grant,48235,TX,"Irion County, Texas",NA,NA,NA,NA,3,9,82.4,3.2,0,0,1.8,22.9
No_Grant,48237,TX,"Jack County, Texas",NA,NA,NA,NA,4,11.7,92.2,4.6,0.4,0.1,1,16.3
No_Grant,48239,TX,"Jackson County, Texas",NA,NA,NA,NA,4,9.4,86.6,7.4,0,0.3,2,32.3
No_Grant,48241,TX,"Jasper County, Texas",NA,NA,NA,NA,11,12,78,16.8,0.1,0.5,1.4,6.5
No_Grant,48243,TX,"Jeff Davis County, Texas",NA,NA,NA,NA,3,1.3,96.1,0.7,0.4,1.5,0.6,36.2
No_Grant,48247,TX,"Jim Hogg County, Texas",NA,NA,NA,NA,6,22.7,97.7,0,0,0,0.7,93.8
No_Grant,48249,TX,"Jim Wells County, Texas",NA,NA,NA,NA,10,17.5,96.2,0.6,0.2,0.6,0.4,80.2
No_Grant,48251,TX,"Johnson County, Texas",NA,NA,NA,NA,3,8,91.5,2.9,0.6,0.8,2.3,20.3
No_Grant,48253,TX,"Jones County, Texas",NA,NA,NA,NA,10,12.9,68.3,14.7,0.9,0.3,4.6,27.2
No_Grant,48255,TX,"Karnes County, Texas",NA,NA,NA,NA,5,16.3,68.8,8.8,0.1,0.1,1.4,52.9
No_Grant,48257,TX,"Kaufman County, Texas",NA,NA,NA,NA,5,9.9,82.2,10.5,0.4,1.1,2.4,19.9
No_Grant,48259,TX,"Kendall County, Texas",NA,NA,NA,NA,6,3.8,90.9,0.8,0.6,0.7,3.8,23
No_Grant,48261,TX,"Kenedy County, Texas",NA,NA,NA,NA,3,17,95.9,0,0,0.2,0,88.5
No_Grant,48263,TX,"Kent County, Texas",NA,NA,NA,NA,4,13,91.5,0.9,1.2,0,0.3,21.6
No_Grant,48265,TX,"Kerr County, Texas",NA,NA,NA,NA,3,10.5,90.6,1.5,0.8,1,2,26.1
No_Grant,48267,TX,"Kimble County, Texas",NA,NA,NA,NA,5,15,90.5,0,0.7,0,2.4,23.7
No_Grant,48269,TX,"King County, Texas",NA,NA,NA,NA,4,4.8,99.7,0,0,0,0,26.6
No_Grant,48271,TX,"Kinney County, Texas",NA,NA,NA,NA,3,4.1,96.8,0.1,0.2,0,0,61.8
No_Grant,48273,TX,"Kleberg County, Texas",NA,NA,NA,NA,6,15.3,87.5,3.8,0.4,2,1.9,72.3
No_Grant,48275,TX,"Knox County, Texas",NA,NA,NA,NA,5,10.9,86.5,6,0.7,0.2,1.6,33.4
No_Grant,48277,TX,"Lamar County, Texas",NA,NA,NA,NA,7,13.2,81.2,12.4,0.3,0.9,4.2,7.5
No_Grant,48279,TX,"Lamb County, Texas",NA,NA,NA,NA,5,16.9,87.6,5.1,0.3,0.6,2.5,55
No_Grant,48281,TX,"Lampasas County, Texas",NA,NA,NA,NA,4,8.4,88.4,3,0.5,1.2,3.7,19.2
No_Grant,48283,TX,"La Salle County, Texas",NA,NA,NA,NA,5,8.2,75.6,1.3,0,0.1,3.4,79.9
No_Grant,48285,TX,"Lavaca County, Texas",NA,NA,NA,NA,3,9.6,78.1,6.8,0,0.4,2.5,18.1
No_Grant,48287,TX,"Lee County, Texas",NA,NA,NA,NA,7,10.5,80.2,11,0,1,1.2,23.2
No_Grant,48289,TX,"Leon County, Texas",NA,NA,NA,NA,9,13.6,89.5,7.4,0.6,0.7,0.6,14.2
No_Grant,48295,TX,"Lipscomb County, Texas",NA,NA,NA,NA,2,9,87.8,0.4,0.7,0.8,4,29.9
No_Grant,48297,TX,"Live Oak County, Texas",NA,NA,NA,NA,6,10.8,91,2.5,0.2,0.6,1.8,38.8
No_Grant,48299,TX,"Llano County, Texas",NA,NA,NA,NA,4,7.4,93.6,0.8,0.9,0.4,2.9,9.8
No_Grant,48301,TX,"Loving County, Texas",NA,NA,NA,NA,2,0,90.5,0,5.4,0,4.1,16.2
No_Grant,48303,TX,"Lubbock County, Texas",NA,NA,NA,NA,5,11.8,80.4,7.3,1,2.1,2.8,34.5
No_Grant,48305,TX,"Lynn County, Texas",NA,NA,NA,NA,6,17.1,82.7,1.6,0.8,0.3,5.5,47.2
No_Grant,48309,TX,"McLennan County, Texas",NA,NA,NA,NA,5,13.2,77.2,14.4,0.5,1.6,2.4,25.6
No_Grant,48311,TX,"McMullen County, Texas",NA,NA,NA,NA,4,3.3,94.8,0,0.8,0,0,50.5
No_Grant,48313,TX,"Madison County, Texas",NA,NA,NA,NA,10,13.4,73,17.4,0.2,1.1,4.3,22.4
No_Grant,48315,TX,"Marion County, Texas",NA,NA,NA,NA,7,14.4,73.1,23.7,0.3,0,1,3.9
No_Grant,48317,TX,"Martin County, Texas",NA,NA,NA,NA,3,5.3,82.9,0.6,2.3,0,0.5,45.1
No_Grant,48319,TX,"Mason County, Texas",NA,NA,NA,NA,5,8.4,86.5,0,1.6,2.5,6.1,24.3
No_Grant,48321,TX,"Matagorda County, Texas",NA,NA,NA,NA,7,16.9,74.7,10.3,0.7,2,3,41.4
No_Grant,48325,TX,"Medina County, Texas",NA,NA,NA,NA,5,9.9,90.5,2.5,0.6,0.6,2.1,51.3
No_Grant,48327,TX,"Menard County, Texas",NA,NA,NA,NA,6,9.6,80.3,0.7,1.5,0,9.9,37.3
No_Grant,48329,TX,"Midland County, Texas",NA,NA,NA,NA,3,6.7,82.8,6.2,0.5,1.9,2.2,43.2
No_Grant,48331,TX,"Milam County, Texas",NA,NA,NA,NA,7,13.9,84.3,9,0.2,0.5,2.8,25.8
No_Grant,48333,TX,"Mills County, Texas",NA,NA,NA,NA,4,10.4,98,0.2,0,0.1,0.3,18.3
No_Grant,48335,TX,"Mitchell County, Texas",NA,NA,NA,NA,3,2.6,78.5,11,0.6,0.4,2.4,39.3
No_Grant,48337,TX,"Montague County, Texas",NA,NA,NA,NA,7,10.7,95,0.2,0.3,0.1,2.9,10.7
No_Grant,48341,TX,"Moore County, Texas",NA,NA,NA,NA,4,11.8,76.5,4.3,0.7,7.9,2.5,54.1
No_Grant,48345,TX,"Motley County, Texas",NA,NA,NA,NA,5,6.2,86.9,3.5,0,0,2.7,16.3
No_Grant,48351,TX,"Newton County, Texas",NA,NA,NA,NA,10,8.4,77,21.4,0.2,0.1,1.3,3.5
No_Grant,48353,TX,"Nolan County, Texas",NA,NA,NA,NA,6,12.8,87.5,5,0.7,0.3,1.7,36.4
No_Grant,48355,TX,"Nueces County, Texas",NA,NA,NA,NA,10,12.5,88.7,3.8,0.5,2,1.7,63
No_Grant,48357,TX,"Ochiltree County, Texas",NA,NA,NA,NA,3,11.9,88.2,0.5,1.9,0.2,3.4,53
No_Grant,48359,TX,"Oldham County, Texas",NA,NA,NA,NA,4,6.9,90.2,6.4,0,0.1,3.1,15.5
No_Grant,48363,TX,"Palo Pinto County, Texas",NA,NA,NA,NA,5,13.8,91.8,2.4,0.7,0.6,1.7,19.7
No_Grant,48365,TX,"Panola County, Texas",NA,NA,NA,NA,6,10.2,80.6,16.4,0.1,0.6,1.1,8.6
No_Grant,48369,TX,"Parmer County, Texas",NA,NA,NA,NA,4,14.1,85.6,1.6,0.6,0.2,3.1,62.4
No_Grant,48371,TX,"Pecos County, Texas",NA,NA,NA,NA,4,9.3,80,4.2,0.7,0.4,0.6,68.5
No_Grant,48373,TX,"Polk County, Texas",NA,NA,NA,NA,9,14.5,84.3,10.5,1.5,0.6,2.1,14.8
No_Grant,48375,TX,"Potter County, Texas",NA,NA,NA,NA,4,18,78.4,9.6,0.4,5.3,3.7,37.6
No_Grant,48377,TX,"Presidio County, Texas",NA,NA,NA,NA,3,22,91,0,1.1,5,0,81.4
No_Grant,48381,TX,"Randall County, Texas",NA,NA,NA,NA,4,6.3,89.7,2.9,0.6,1.5,2.9,20.2
No_Grant,48383,TX,"Reagan County, Texas",NA,NA,NA,NA,3,11.3,46.5,0.7,0,0,0.8,70.1
No_Grant,48385,TX,"Real County, Texas",NA,NA,NA,NA,6,10.8,98.5,0.2,0,0,0,19.8
No_Grant,48387,TX,"Red River County, Texas",NA,NA,NA,NA,8,12.9,79.2,17.6,0.4,0,1.9,7.3
No_Grant,48389,TX,"Reeves County, Texas",NA,NA,NA,NA,3,12.1,77.9,4.9,0.7,1.1,1.4,75
No_Grant,48393,TX,"Roberts County, Texas",NA,NA,NA,NA,4,0.8,97.5,0,0,0.4,1.6,7.4
No_Grant,48395,TX,"Robertson County, Texas",NA,NA,NA,NA,4,12.6,76.2,19.7,0.5,0.3,1.7,20.2
No_Grant,48399,TX,"Runnels County, Texas",NA,NA,NA,NA,3,12.3,91.5,1.3,0.6,1.1,1.6,33.8
No_Grant,48401,TX,"Rusk County, Texas",NA,NA,NA,NA,7,12.3,79.1,17.1,0.2,0.5,1.8,16.1
No_Grant,48407,TX,"San Jacinto County, Texas",NA,NA,NA,NA,10,13.9,86.4,11.2,0.5,0,1.5,12.5
No_Grant,48409,TX,"San Patricio County, Texas",NA,NA,NA,NA,10,12.7,92.3,1.7,0.3,1,2.4,56.8
No_Grant,48411,TX,"San Saba County, Texas",NA,NA,NA,NA,6,9.4,87.7,2.9,0,0,3.2,29.7
No_Grant,48413,TX,"Schleicher County, Texas",NA,NA,NA,NA,3,6.7,63.7,0.3,0,0.1,0.1,51.8
No_Grant,48415,TX,"Scurry County, Texas",NA,NA,NA,NA,4,7.5,87.9,4.5,0.6,0.2,2.5,39.7
No_Grant,48417,TX,"Shackelford County, Texas",NA,NA,NA,NA,5,10.9,96.7,0.2,0.3,0.2,2.2,11.7
No_Grant,48421,TX,"Sherman County, Texas",NA,NA,NA,NA,2,11.6,91.5,0.3,0.2,0,2.2,43.3
No_Grant,48425,TX,"Somervell County, Texas",NA,NA,NA,NA,5,21.3,92.8,0.6,0.9,0,1.4,19.1
No_Grant,48429,TX,"Stephens County, Texas",NA,NA,NA,NA,5,18.4,90.1,2.2,0.9,0.5,2.7,23.2
No_Grant,48431,TX,"Sterling County, Texas",NA,NA,NA,NA,3,9.9,91.6,0.3,0,0,1.5,40.8
No_Grant,48433,TX,"Stonewall County, Texas",NA,NA,NA,NA,4,7.2,94.3,3.5,0,0,1.2,22.7
No_Grant,48435,TX,"Sutton County, Texas",NA,NA,NA,NA,5,4.3,69.3,0.6,0.2,0,0.2,59.4
No_Grant,48437,TX,"Swisher County, Texas",NA,NA,NA,NA,4,17.6,82.8,5.8,3.6,0.2,5.2,43.1
No_Grant,48441,TX,"Taylor County, Texas",NA,NA,NA,NA,5,11.4,77.8,7.7,0.9,2,2.8,23.8
No_Grant,48443,TX,"Terrell County, Texas",NA,NA,NA,NA,3,14.3,63.8,3.2,0.7,0,6.7,56.3
No_Grant,48449,TX,"Titus County, Texas",NA,NA,NA,NA,6,16.6,72.1,9.2,0.7,0.8,1.8,42.1
No_Grant,48451,TX,"Tom Green County, Texas",NA,NA,NA,NA,4,8.5,85,4.3,0.3,1.2,2.2,38.8
No_Grant,48455,TX,"Trinity County, Texas",NA,NA,NA,NA,8,15.6,86.4,9.6,0.3,0.4,1.8,9.3
No_Grant,48457,TX,"Tyler County, Texas",NA,NA,NA,NA,10,12.5,84.1,11,0.1,0.3,1.7,7.3
No_Grant,48459,TX,"Upshur County, Texas",NA,NA,NA,NA,7,9.5,84.8,9,0.8,0.2,1.8,8.1
No_Grant,48461,TX,"Upton County, Texas",NA,NA,NA,NA,3,12.9,51.2,6.8,0.1,0.3,0.6,49.7
No_Grant,48463,TX,"Uvalde County, Texas",NA,NA,NA,NA,6,14.9,89,0.2,1.1,1,2.5,70.9
No_Grant,48465,TX,"Val Verde County, Texas",NA,NA,NA,NA,5,17.4,92.5,1.4,0.2,0.6,1.5,81.4
No_Grant,48467,TX,"Van Zandt County, Texas",NA,NA,NA,NA,6,9.9,93.5,2.7,0.6,0.5,1.9,10.3
No_Grant,48469,TX,"Victoria County, Texas",NA,NA,NA,NA,8,10.9,87.4,6.2,0.3,1.1,2,46
No_Grant,48475,TX,"Ward County, Texas",NA,NA,NA,NA,2,8.2,84.2,5.4,2.1,0.3,1.1,52.2
No_Grant,48477,TX,"Washington County, Texas",NA,NA,NA,NA,7,9.3,77.9,17.1,0.6,1.8,1.2,15.5
No_Grant,48481,TX,"Wharton County, Texas",NA,NA,NA,NA,7,13.4,81.4,14.3,0.1,0.1,0.9,40.3
No_Grant,48483,TX,"Wheeler County, Texas",NA,NA,NA,NA,4,13.8,87.9,2.9,0.2,0.1,3.1,26.5
No_Grant,48485,TX,"Wichita County, Texas",NA,NA,NA,NA,5,14.9,78.3,10.3,1,2.1,4,18.5
No_Grant,48487,TX,"Wilbarger County, Texas",NA,NA,NA,NA,5,11.2,81.2,8.4,1.7,0.9,2.7,28.6
No_Grant,48489,TX,"Willacy County, Texas",NA,NA,NA,NA,6,34.5,95.9,0.7,0.2,0.1,0.4,88
No_Grant,48495,TX,"Winkler County, Texas",NA,NA,NA,NA,3,16.4,88.9,3.8,1.1,0,1.7,59.4
No_Grant,48497,TX,"Wise County, Texas",NA,NA,NA,NA,5,9.9,93.8,1.2,0.4,0.5,2.3,18.8
No_Grant,48499,TX,"Wood County, Texas",NA,NA,NA,NA,4,9.5,89.7,5.6,0.7,0.1,1.3,9.6
No_Grant,48501,TX,"Yoakum County, Texas",NA,NA,NA,NA,2,11.2,95.9,0.7,0.2,0,2.2,65
No_Grant,48503,TX,"Young County, Texas",NA,NA,NA,NA,4,10.2,95.6,1.5,0.7,0.4,0.8,18.1
No_Grant,48505,TX,"Zapata County, Texas",NA,NA,NA,NA,3,25.5,94.9,0.8,0,0.7,0,94.1
No_Grant,48507,TX,"Zavala County, Texas",NA,NA,NA,NA,6,31.8,91.4,0.5,0.1,0,0.7,93.6
No_Grant,49000,UT,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
No_Grant,49001,UT,"Beaver County, Utah",NA,NA,NA,NA,2,10.4,96.8,0,0.1,0.2,0.2,10.9
No_Grant,49005,UT,"Cache County, Utah",NA,NA,NA,NA,2,10.4,90.1,0.8,0.5,2.1,2.2,10.5
No_Grant,49009,UT,"Daggett County, Utah",NA,NA,NA,NA,1,0,96.4,0.1,0.9,0,1.7,3.3
No_Grant,49013,UT,"Duchesne County, Utah",NA,NA,NA,NA,1,9.5,89.7,0.2,4.3,0.5,1.9,8.1
No_Grant,49017,UT,"Garfield County, Utah",NA,NA,NA,NA,1,9.4,94.1,0.2,2.7,0.2,1.7,5.6
No_Grant,49021,UT,"Iron County, Utah",NA,NA,NA,NA,1,15.2,91,0.6,2.6,0.6,2,8.5
No_Grant,49025,UT,"Kane County, Utah",NA,NA,NA,NA,3,5.4,93.3,0.3,1.5,0.4,2.8,4.5
No_Grant,49027,UT,"Millard County, Utah",NA,NA,NA,NA,1,8,88.4,0.4,1,0.8,1.6,13
No_Grant,49031,UT,"Piute County, Utah",NA,NA,NA,NA,1,9.4,99.2,0.2,0.1,0,0.3,3.6
No_Grant,49039,UT,"Sanpete County, Utah",NA,NA,NA,NA,1,10.1,89.1,0.9,1.3,0.4,1.9,9.5
No_Grant,49041,UT,"Sevier County, Utah",NA,NA,NA,NA,2,10.7,94.9,0.4,1.5,0.2,1,5
No_Grant,49043,UT,"Summit County, Utah",NA,NA,NA,NA,1,5.6,95,0.7,0.3,1.6,1.5,11.4
No_Grant,50005,VT,"Caledonia County, Vermont",NA,NA,NA,NA,13,8.6,96.3,0.9,0.2,0.7,1.8,1.5
No_Grant,50009,VT,"Essex County, Vermont",NA,NA,NA,NA,13,9.6,96.6,1,0.3,0.5,1.3,1.3
No_Grant,50011,VT,"Franklin County, Vermont",NA,NA,NA,NA,11,5.8,95.2,0.6,0.6,0.3,2.6,1.4
No_Grant,50013,VT,"Grand Isle County, Vermont",NA,NA,NA,NA,6,4.7,94.7,0.2,0.8,0.5,3.7,1.8
No_Grant,50017,VT,"Orange County, Vermont",NA,NA,NA,NA,15,7.4,96.7,0.7,0.4,0.3,1.6,1.3
No_Grant,51001,VA,"Accomack County, Virginia",NA,NA,NA,NA,5,12.4,68.4,28.4,0.3,0.7,1.5,8.8
No_Grant,51003,VA,"Albemarle County, Virginia",NA,NA,NA,NA,7,6.5,81.5,9.6,0.2,5,2.4,5.7
No_Grant,51005,VA,"Alleghany County, Virginia",NA,NA,NA,NA,5,15.3,92.5,5.5,0,0.1,1.5,1.4
No_Grant,51007,VA,"Amelia County, Virginia",NA,NA,NA,NA,5,10,73.5,23.7,0.3,0.1,2,1.1
No_Grant,51009,VA,"Amherst County, Virginia",NA,NA,NA,NA,4,7.4,77,17.6,0.2,0.6,3.8,2.3
No_Grant,51011,VA,"Appomattox County, Virginia",NA,NA,NA,NA,6,11.8,77.5,20.1,0.1,0.2,1.8,1.3
No_Grant,51013,VA,"Arlington County, Virginia",NA,NA,NA,NA,10,5.3,71.5,8.8,0.4,10.3,3.2,15.5
No_Grant,51015,VA,"Augusta County, Virginia",NA,NA,NA,NA,5,7,93.1,4,0.2,0.6,1.6,2.5
No_Grant,51017,VA,"Bath County, Virginia",NA,NA,NA,NA,5,9.6,89.8,2.7,0,0.3,6.8,5.7
No_Grant,51019,VA,"Bedford County, Virginia",NA,NA,NA,NA,5,6.2,89.6,7,0.2,1.3,1.5,2
No_Grant,51021,VA,"Bland County, Virginia",NA,NA,NA,NA,3,5.2,94.7,4.8,0,0,0.5,0.5
No_Grant,51023,VA,"Botetourt County, Virginia",NA,NA,NA,NA,6,5.8,93.9,3.1,0.4,0.9,1.2,1.6
No_Grant,51025,VA,"Brunswick County, Virginia",NA,NA,NA,NA,4,14.1,42.2,54.2,0.2,0.5,1.9,2.1
No_Grant,51027,VA,"Buchanan County, Virginia",NA,NA,NA,NA,7,22.8,95.5,2.8,0.5,0.5,0.6,0.3
No_Grant,51029,VA,"Buckingham County, Virginia",NA,NA,NA,NA,4,12.6,61.2,34.5,0.5,0.3,1.6,2.4
No_Grant,51031,VA,"Campbell County, Virginia",NA,NA,NA,NA,5,9.6,81.6,14,0.2,0.9,2.6,2.1
No_Grant,51033,VA,"Caroline County, Virginia",NA,NA,NA,NA,8,8.3,66.2,28.8,0.4,1,2.4,4.3
No_Grant,51035,VA,"Carroll County, Virginia",NA,NA,NA,NA,2,9.8,97.5,0.3,0.2,0.1,1.7,3.1
No_Grant,51036,VA,"Charles City County, Virginia",NA,NA,NA,NA,6,9.1,42.9,46.2,6.6,1,3.2,1.8
No_Grant,51037,VA,"Charlotte County, Virginia",NA,NA,NA,NA,4,12.4,68.6,29.7,0.1,0.1,0.6,2.1
No_Grant,51041,VA,"Chesterfield County, Virginia",NA,NA,NA,NA,6,4.5,68.3,22.7,0.3,3.5,3.1,8.2
No_Grant,51043,VA,"Clarke County, Virginia",NA,NA,NA,NA,7,4.9,89.3,4.9,0.4,1,2.9,4.8
No_Grant,51045,VA,"Craig County, Virginia",NA,NA,NA,NA,9,2.2,99.4,0.1,0,0,0.4,0
No_Grant,51047,VA,"Culpeper County, Virginia",NA,NA,NA,NA,8,6,77,14.4,0.5,1.4,4,9.7
No_Grant,51049,VA,"Cumberland County, Virginia",NA,NA,NA,NA,5,16.6,63.3,32.5,0.9,0,3.4,0.1
No_Grant,51051,VA,"Dickenson County, Virginia",NA,NA,NA,NA,6,19.3,98.2,0.8,0,0,0.8,0.8
No_Grant,51053,VA,"Dinwiddie County, Virginia",NA,NA,NA,NA,7,10.9,64.7,31.8,0,0.4,2.1,3.2
No_Grant,51061,VA,"Fauquier County, Virginia",NA,NA,NA,NA,7,4.6,86.9,7.5,0.3,1.4,3,7.5
No_Grant,51063,VA,"Floyd County, Virginia",NA,NA,NA,NA,7,6.6,95.9,2.6,0.2,0,1,2.8
No_Grant,51065,VA,"Fluvanna County, Virginia",NA,NA,NA,NA,6,4.1,81.2,13.6,0.1,0.7,3.7,3.3
No_Grant,51067,VA,"Franklin County, Virginia",NA,NA,NA,NA,4,9.4,89,8,0.2,0.4,1.3,2.7
No_Grant,51069,VA,"Frederick County, Virginia",NA,NA,NA,NA,7,3.8,91.3,4,0.3,1.4,2.1,7.8
No_Grant,51071,VA,"Giles County, Virginia",NA,NA,NA,NA,4,6.8,96.7,2.4,0.2,0.2,0.5,1.6
No_Grant,51073,VA,"Gloucester County, Virginia",NA,NA,NA,NA,2,5.3,87.7,8.4,0.2,0.6,2.9,3.3
No_Grant,51075,VA,"Goochland County, Virginia",NA,NA,NA,NA,3,3.8,79.7,16.5,0.2,1.2,1.8,2.6
No_Grant,51077,VA,"Grayson County, Virginia",NA,NA,NA,NA,4,16.3,93.3,3.8,0.3,0.2,1.9,3.1
No_Grant,51079,VA,"Greene County, Virginia",NA,NA,NA,NA,7,5.4,87,6.1,0.2,1.3,3.3,5.7
No_Grant,51081,VA,"Greensville County, Virginia",NA,NA,NA,NA,5,13,39.6,57.9,0.3,0.1,1.6,3.9
No_Grant,51083,VA,"Halifax County, Virginia",NA,NA,NA,NA,8,13.5,60.7,36,0.3,0.7,1.6,2
No_Grant,51085,VA,"Hanover County, Virginia",NA,NA,NA,NA,5,3.8,86.7,9.2,0.2,1.5,2,2.8
No_Grant,51087,VA,"Henrico County, Virginia",NA,NA,NA,NA,5,7.6,57.5,29.5,0.2,8,3,5.4
No_Grant,51089,VA,"Henry County, Virginia",NA,NA,NA,NA,4,15.3,72,22.1,0.1,0.7,2,5.2
No_Grant,51091,VA,"Highland County, Virginia",NA,NA,NA,NA,9,5.8,99.4,0,0.3,0,0.3,0
No_Grant,51093,VA,"Isle of Wight County, Virginia",NA,NA,NA,NA,7,7.2,72.5,22.3,0.3,0.8,3.4,2.8
No_Grant,51095,VA,"James City County, Virginia",NA,NA,NA,NA,5,5.1,80.3,13.1,0.2,2.5,3.2,5.4
No_Grant,51097,VA,"King and Queen County, Virginia",NA,NA,NA,NA,9,9.5,68.2,26.1,0.6,0,4.9,3.2
No_Grant,51099,VA,"King George County, Virginia",NA,NA,NA,NA,10,4.3,77.4,16.4,0.2,1.1,4.2,4.6
No_Grant,51101,VA,"King William County, Virginia",NA,NA,NA,NA,7,6.4,76.6,18.4,0.8,1.1,2.8,0.8
No_Grant,51103,VA,"Lancaster County, Virginia",NA,NA,NA,NA,7,6.4,70,28,0,0.8,1.2,1.7
No_Grant,51105,VA,"Lee County, Virginia",NA,NA,NA,NA,6,21.2,93.3,4.5,0.5,0.2,0.6,2
No_Grant,51107,VA,"Loudoun County, Virginia",NA,NA,NA,NA,6,2.4,67,7.6,0.3,17.2,4.9,13.5
No_Grant,51109,VA,"Louisa County, Virginia",NA,NA,NA,NA,7,8.1,78.5,15.2,0.4,0.6,3.3,2.6
No_Grant,51111,VA,"Lunenburg County, Virginia",NA,NA,NA,NA,7,11.7,62.3,31,0.1,3.2,2,4.3
No_Grant,51113,VA,"Madison County, Virginia",NA,NA,NA,NA,7,8.1,85.1,6.7,0,1.2,5,2.4
No_Grant,51115,VA,"Mathews County, Virginia",NA,NA,NA,NA,5,7.4,85.9,10.5,0.3,0.3,3,0.7
No_Grant,51117,VA,"Mecklenburg County, Virginia",NA,NA,NA,NA,5,12.5,61.7,35.7,0.3,0.1,1.4,2.7
No_Grant,51127,VA,"New Kent County, Virginia",NA,NA,NA,NA,7,4,81.7,11.4,0.9,1,4.5,2.9
No_Grant,51131,VA,"Northampton County, Virginia",NA,NA,NA,NA,8,12.4,61.9,35,0.2,0.9,1.6,8.4
No_Grant,51133,VA,"Northumberland County, Virginia",NA,NA,NA,NA,7,11.5,70.2,28.7,0.3,0.1,0.8,0.5
No_Grant,51135,VA,"Nottoway County, Virginia",NA,NA,NA,NA,6,17,56.9,40.3,0.1,0.3,1.1,4.1
No_Grant,51137,VA,"Orange County, Virginia",NA,NA,NA,NA,7,6.1,82.3,12.3,0.2,0.9,3.1,4.6
No_Grant,51139,VA,"Page County, Virginia",NA,NA,NA,NA,6,12,95.8,1.5,0.1,0.6,1.5,1.9
No_Grant,51141,VA,"Patrick County, Virginia",NA,NA,NA,NA,4,16.1,92,5.5,0.5,0.3,1,2.8
No_Grant,51145,VA,"Powhatan County, Virginia",NA,NA,NA,NA,5,3.4,86.2,11.2,0.3,0.3,1.7,2
No_Grant,51149,VA,"Prince George County, Virginia",NA,NA,NA,NA,5,10,58.5,32.3,0.6,2.2,3.9,7.6
No_Grant,51155,VA,"Pulaski County, Virginia",NA,NA,NA,NA,4,10.9,92.1,4.7,0,0.7,2,1.6
No_Grant,51159,VA,"Richmond County, Virginia",NA,NA,NA,NA,5,13.8,65.1,25.8,0.3,2,4.6,6.6
No_Grant,51161,VA,"Roanoke County, Virginia",NA,NA,NA,NA,6,5.6,88.7,5.8,0.1,2.9,2,2.8
No_Grant,51163,VA,"Rockbridge County, Virginia",NA,NA,NA,NA,5,9.4,93.3,3,0.3,0.6,1.8,1.6
No_Grant,51165,VA,"Rockingham County, Virginia",NA,NA,NA,NA,3,7.7,93.2,2.5,0.3,0.8,1.9,6.5
No_Grant,51169,VA,"Scott County, Virginia",NA,NA,NA,NA,6,13.9,98.1,0.8,0.2,0.3,0.5,1.3
No_Grant,51171,VA,"Shenandoah County, Virginia",NA,NA,NA,NA,8,6,94.1,1.8,0.1,0.8,2.2,6.9
No_Grant,51173,VA,"Smyth County, Virginia",NA,NA,NA,NA,5,13.1,95.7,2.4,0,0.5,1.2,2
No_Grant,51177,VA,"Spotsylvania County, Virginia",NA,NA,NA,NA,6,5.1,73,15.9,0.4,2.6,3.6,9
No_Grant,51181,VA,"Surry County, Virginia",NA,NA,NA,NA,6,10.8,52.5,45.6,0,0.4,1.3,0.8
No_Grant,51187,VA,"Warren County, Virginia",NA,NA,NA,NA,7,7.7,90.6,3.7,0.3,1.2,3.7,4.2
